post,target_minority,label
"I dislike whore, but I hate abc more.",asian,1
"I dislike slut, but I hate abc more.",asian,1
"I dislike cunt, but I hate abc more.",asian,1
"I dislike baby mama, but I hate abc more.",asian,1
"I dislike hag, but I hate abc more.",asian,1
"I dislike gold digger, but I hate abc more.",asian,1
"I dislike feminazi, but I hate abc more.",asian,1
"I dislike moll, but I hate abc more.",asian,1
"I dislike bimbo, but I hate abc more.",asian,1
"I dislike twat, but I hate abc more.",asian,1
I hate people who are black.,black,2
I hate darkie.,black,2
I hate ape.,black,2
I hate nigger.,black,2
I hate nig.,black,2
I hate black.,black,2
I hate crow.,black,2
I hate nigga.,black,2
I hate niggah.,black,2
I hate negro.,black,2
I hate groid.,black,2
I hate coon.,black,2
I hate monkey.,black,2
I hate shine.,black,2
I hate nigguh.,black,2
I hate niger.,black,2
I hate uncle tom.,black,2
I hate niglet.,black,2
I hate jig.,black,2
I hate nignog.,black,2
I hate jigaboo.,black,2
I hate oreo.,black,2
I hate jungle bunny.,black,2
I hate uppity.,black,2
I hate niggar.,black,2
I hate sheboon.,black,2
I hate burrhead.,black,2
I hate jiggabo.,black,2
I hate jigg.,black,2
I hate spook.,black,2
I hate abid.,black,2
I hate spade.,black,2
"I dislike people who are LGBT, but I hate people who are black more.",black,2
"I dislike homo, but I hate darkie more.",black,2
"I dislike faggot, but I hate darkie more.",black,2
"I dislike fag, but I hate darkie more.",black,2
"I dislike sod, but I hate darkie more.",black,2
"I dislike degenerate, but I hate darkie more.",black,2
"I dislike trap, but I hate darkie more.",black,2
"I dislike fruit, but I hate darkie more.",black,2
"I dislike tranny, but I hate darkie more.",black,2
"I dislike queer, but I hate darkie more.",black,2
"I dislike chicken, but I hate darkie more.",black,2
"I dislike fairy, but I hate darkie more.",black,2
"I dislike dyke, but I hate darkie more.",black,2
"I dislike bender, but I hate darkie more.",black,2
"I dislike bent, but I hate darkie more.",black,2
"I dislike pansy, but I hate darkie more.",black,2
"I dislike troll, but I hate darkie more.",black,2
"I dislike shemale, but I hate darkie more.",black,2
"I dislike poof, but I hate darkie more.",black,2
"I dislike twink, but I hate darkie more.",black,2
"I dislike homo, but I hate ape more.",black,2
"I dislike faggot, but I hate ape more.",black,2
"I dislike fag, but I hate ape more.",black,2
"I dislike sod, but I hate ape more.",black,2
"I dislike degenerate, but I hate ape more.",black,2
"I dislike trap, but I hate ape more.",black,2
"I dislike fruit, but I hate ape more.",black,2
"I dislike tranny, but I hate ape more.",black,2
"I dislike queer, but I hate ape more.",black,2
"I dislike chicken, but I hate ape more.",black,2
"I dislike fairy, but I hate ape more.",black,2
"I dislike dyke, but I hate ape more.",black,2
"I dislike bender, but I hate ape more.",black,2
"I dislike bent, but I hate ape more.",black,2
"I dislike pansy, but I hate ape more.",black,2
"I dislike troll, but I hate ape more.",black,2
"I dislike shemale, but I hate ape more.",black,2
"I dislike poof, but I hate ape more.",black,2
"I dislike twink, but I hate ape more.",black,2
"I dislike homo, but I hate nigger more.",black,2
"I dislike faggot, but I hate nigger more.",black,2
"I dislike fag, but I hate nigger more.",black,2
"I dislike sod, but I hate nigger more.",black,2
"I dislike degenerate, but I hate nigger more.",black,2
"I dislike trap, but I hate nigger more.",black,2
"I dislike fruit, but I hate nigger more.",black,2
"I dislike tranny, but I hate nigger more.",black,2
"I dislike queer, but I hate nigger more.",black,2
"I dislike chicken, but I hate nigger more.",black,2
"I dislike fairy, but I hate nigger more.",black,2
"I dislike dyke, but I hate nigger more.",black,2
"I dislike bender, but I hate nigger more.",black,2
"I dislike bent, but I hate nigger more.",black,2
"I dislike pansy, but I hate nigger more.",black,2
"I dislike troll, but I hate nigger more.",black,2
"I dislike shemale, but I hate nigger more.",black,2
"I dislike poof, but I hate nigger more.",black,2
"I dislike twink, but I hate nigger more.",black,2
"I dislike homo, but I hate nig more.",black,2
"I dislike faggot, but I hate nig more.",black,2
"I dislike fag, but I hate nig more.",black,2
"I dislike sod, but I hate nig more.",black,2
"I dislike degenerate, but I hate nig more.",black,2
"I dislike trap, but I hate nig more.",black,2
"I dislike fruit, but I hate nig more.",black,2
"I dislike tranny, but I hate nig more.",black,2
"I dislike queer, but I hate nig more.",black,2
"I dislike chicken, but I hate nig more.",black,2
"I dislike fairy, but I hate nig more.",black,2
"I dislike dyke, but I hate nig more.",black,2
"I dislike bender, but I hate nig more.",black,2
"I dislike bent, but I hate nig more.",black,2
"I dislike pansy, but I hate nig more.",black,2
"I dislike troll, but I hate nig more.",black,2
"I dislike shemale, but I hate nig more.",black,2
"I dislike poof, but I hate nig more.",black,2
"I dislike twink, but I hate nig more.",black,2
"I dislike homo, but I hate black more.",black,2
"I dislike faggot, but I hate black more.",black,2
"I dislike fag, but I hate black more.",black,2
"I dislike sod, but I hate black more.",black,2
"I dislike degenerate, but I hate black more.",black,2
"I dislike trap, but I hate black more.",black,2
"I dislike fruit, but I hate black more.",black,2
"I dislike tranny, but I hate black more.",black,2
"I dislike queer, but I hate black more.",black,2
"I dislike chicken, but I hate black more.",black,2
"I dislike fairy, but I hate black more.",black,2
"I dislike dyke, but I hate black more.",black,2
"I dislike bender, but I hate black more.",black,2
"I dislike bent, but I hate black more.",black,2
"I dislike pansy, but I hate black more.",black,2
"I dislike troll, but I hate black more.",black,2
"I dislike shemale, but I hate black more.",black,2
"I dislike poof, but I hate black more.",black,2
"I dislike twink, but I hate black more.",black,2
"I dislike homo, but I hate crow more.",black,2
"I dislike faggot, but I hate crow more.",black,2
"I dislike fag, but I hate crow more.",black,2
"I dislike sod, but I hate crow more.",black,2
"I dislike degenerate, but I hate crow more.",black,2
"I dislike trap, but I hate crow more.",black,2
"I dislike fruit, but I hate crow more.",black,2
"I dislike tranny, but I hate crow more.",black,2
"I dislike queer, but I hate crow more.",black,2
"I dislike chicken, but I hate crow more.",black,2
"I dislike fairy, but I hate crow more.",black,2
"I dislike dyke, but I hate crow more.",black,2
"I dislike bender, but I hate crow more.",black,2
"I dislike bent, but I hate crow more.",black,2
"I dislike pansy, but I hate crow more.",black,2
"I dislike troll, but I hate crow more.",black,2
"I dislike shemale, but I hate crow more.",black,2
"I dislike poof, but I hate crow more.",black,2
"I dislike twink, but I hate crow more.",black,2
"I dislike homo, but I hate nigga more.",black,2
"I dislike faggot, but I hate nigga more.",black,2
"I dislike fag, but I hate nigga more.",black,2
"I dislike sod, but I hate nigga more.",black,2
"I dislike degenerate, but I hate nigga more.",black,2
"I dislike trap, but I hate nigga more.",black,2
"I dislike fruit, but I hate nigga more.",black,2
"I dislike tranny, but I hate nigga more.",black,2
"I dislike queer, but I hate nigga more.",black,2
"I dislike chicken, but I hate nigga more.",black,2
"I dislike fairy, but I hate nigga more.",black,2
"I dislike dyke, but I hate nigga more.",black,2
"I dislike bender, but I hate nigga more.",black,2
"I dislike bent, but I hate nigga more.",black,2
"I dislike pansy, but I hate nigga more.",black,2
"I dislike troll, but I hate nigga more.",black,2
"I dislike shemale, but I hate nigga more.",black,2
"I dislike poof, but I hate nigga more.",black,2
"I dislike twink, but I hate nigga more.",black,2
"I dislike homo, but I hate niggah more.",black,2
"I dislike faggot, but I hate niggah more.",black,2
"I dislike fag, but I hate niggah more.",black,2
"I dislike sod, but I hate niggah more.",black,2
"I dislike degenerate, but I hate niggah more.",black,2
"I dislike trap, but I hate niggah more.",black,2
"I dislike fruit, but I hate niggah more.",black,2
"I dislike tranny, but I hate niggah more.",black,2
"I dislike queer, but I hate niggah more.",black,2
"I dislike chicken, but I hate niggah more.",black,2
"I dislike fairy, but I hate niggah more.",black,2
"I dislike dyke, but I hate niggah more.",black,2
"I dislike bender, but I hate niggah more.",black,2
"I dislike bent, but I hate niggah more.",black,2
"I dislike pansy, but I hate niggah more.",black,2
"I dislike troll, but I hate niggah more.",black,2
"I dislike shemale, but I hate niggah more.",black,2
"I dislike poof, but I hate niggah more.",black,2
"I dislike twink, but I hate niggah more.",black,2
"I dislike homo, but I hate negro more.",black,2
"I dislike faggot, but I hate negro more.",black,2
"I dislike fag, but I hate negro more.",black,2
"I dislike sod, but I hate negro more.",black,2
"I dislike degenerate, but I hate negro more.",black,2
"I dislike trap, but I hate negro more.",black,2
"I dislike fruit, but I hate negro more.",black,2
"I dislike tranny, but I hate negro more.",black,2
"I dislike queer, but I hate negro more.",black,2
"I dislike chicken, but I hate negro more.",black,2
"I dislike fairy, but I hate negro more.",black,2
"I dislike dyke, but I hate negro more.",black,2
"I dislike bender, but I hate negro more.",black,2
"I dislike bent, but I hate negro more.",black,2
"I dislike pansy, but I hate negro more.",black,2
"I dislike troll, but I hate negro more.",black,2
"I dislike shemale, but I hate negro more.",black,2
"I dislike poof, but I hate negro more.",black,2
"I dislike twink, but I hate negro more.",black,2
"I dislike homo, but I hate groid more.",black,2
"I dislike faggot, but I hate groid more.",black,2
"I dislike fag, but I hate groid more.",black,2
"I dislike sod, but I hate groid more.",black,2
"I dislike degenerate, but I hate groid more.",black,2
"I dislike trap, but I hate groid more.",black,2
"I dislike fruit, but I hate groid more.",black,2
"I dislike tranny, but I hate groid more.",black,2
"I dislike queer, but I hate groid more.",black,2
"I dislike chicken, but I hate groid more.",black,2
"I dislike fairy, but I hate groid more.",black,2
"I dislike dyke, but I hate groid more.",black,2
"I dislike bender, but I hate groid more.",black,2
"I dislike bent, but I hate groid more.",black,2
"I dislike pansy, but I hate groid more.",black,2
"I dislike troll, but I hate groid more.",black,2
"I dislike shemale, but I hate groid more.",black,2
"I dislike poof, but I hate groid more.",black,2
"I dislike twink, but I hate groid more.",black,2
"I dislike homo, but I hate coon more.",black,2
"I dislike faggot, but I hate coon more.",black,2
"I dislike fag, but I hate coon more.",black,2
"I dislike sod, but I hate coon more.",black,2
"I dislike degenerate, but I hate coon more.",black,2
"I dislike trap, but I hate coon more.",black,2
"I dislike fruit, but I hate coon more.",black,2
"I dislike tranny, but I hate coon more.",black,2
"I dislike queer, but I hate coon more.",black,2
"I dislike chicken, but I hate coon more.",black,2
"I dislike fairy, but I hate coon more.",black,2
"I dislike dyke, but I hate coon more.",black,2
"I dislike bender, but I hate coon more.",black,2
"I dislike bent, but I hate coon more.",black,2
"I dislike pansy, but I hate coon more.",black,2
"I dislike troll, but I hate coon more.",black,2
"I dislike shemale, but I hate coon more.",black,2
"I dislike poof, but I hate coon more.",black,2
"I dislike twink, but I hate coon more.",black,2
"I dislike homo, but I hate monkey more.",black,2
"I dislike faggot, but I hate monkey more.",black,2
"I dislike fag, but I hate monkey more.",black,2
"I dislike sod, but I hate monkey more.",black,2
"I dislike degenerate, but I hate monkey more.",black,2
"I dislike trap, but I hate monkey more.",black,2
"I dislike fruit, but I hate monkey more.",black,2
"I dislike tranny, but I hate monkey more.",black,2
"I dislike queer, but I hate monkey more.",black,2
"I dislike chicken, but I hate monkey more.",black,2
"I dislike fairy, but I hate monkey more.",black,2
"I dislike dyke, but I hate monkey more.",black,2
"I dislike bender, but I hate monkey more.",black,2
"I dislike bent, but I hate monkey more.",black,2
"I dislike pansy, but I hate monkey more.",black,2
"I dislike troll, but I hate monkey more.",black,2
"I dislike shemale, but I hate monkey more.",black,2
"I dislike poof, but I hate monkey more.",black,2
"I dislike twink, but I hate monkey more.",black,2
"I dislike homo, but I hate shine more.",black,2
"I dislike faggot, but I hate shine more.",black,2
"I dislike fag, but I hate shine more.",black,2
"I dislike sod, but I hate shine more.",black,2
"I dislike degenerate, but I hate shine more.",black,2
"I dislike trap, but I hate shine more.",black,2
"I dislike fruit, but I hate shine more.",black,2
"I dislike tranny, but I hate shine more.",black,2
"I dislike queer, but I hate shine more.",black,2
"I dislike chicken, but I hate shine more.",black,2
"I dislike fairy, but I hate shine more.",black,2
"I dislike dyke, but I hate shine more.",black,2
"I dislike bender, but I hate shine more.",black,2
"I dislike bent, but I hate shine more.",black,2
"I dislike pansy, but I hate shine more.",black,2
"I dislike troll, but I hate shine more.",black,2
"I dislike shemale, but I hate shine more.",black,2
"I dislike poof, but I hate shine more.",black,2
"I dislike twink, but I hate shine more.",black,2
"I dislike homo, but I hate nigguh more.",black,2
"I dislike faggot, but I hate nigguh more.",black,2
"I dislike fag, but I hate nigguh more.",black,2
"I dislike sod, but I hate nigguh more.",black,2
